bug_id,bug_status,version,keywords,short_desc,component,attachments
1439051,CLOSED-ERRATA,26,,Anaconda hang with GDBus.Error ...UnknownMethod for PowerPC F26 ks install,anaconda,"_boot_to_anaconda-anaconda.log, _boot_to_anaconda-syslog.log, _boot_to_anaconda-storage.log, _boot_to_anaconda-program.log, _boot_to_anaconda-var_log.tar.gz"
1439106,CLOSED-CURRENTRELEASE,26,,nothing provides nss >= 3.29.3 needed by firefox-52.0-7.fc26.ppc64le,firefox,dnf.log
1439108,CLOSED-ERRATA,26,,AttributeError: 'LUKS' object has no attribute 'mountpoint',blivet-gui,"anaconda-tb, environ, lsblk_output, nmcli_dev_list, os_info"
1439111,CLOSED-ERRATA,26,,gi.overrides.BlockDev.MDRaidError: Device /dev/md/fedora_unused-4-209 doesn't exist.,libblockdev,"anaconda-tb, environ, lsblk_output, nmcli_dev_list, os_info, anaconda.log, program.log, storage.log, syslog, anaconda-tb-udezx8yu"
1439141,CLOSED-CURRENTRELEASE,26,,rolekit FileNotFoundError ... No such file or directory: 'ipa-server-install' PowerPC F26,rolekit,"messages, dnf.log"
1439162,CLOSED-ERRATA,25,,[abrt] spacefm: gdk_x11_drag_context_drag_status(): spacefm killed by SIGSEGV,spacefm,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1439191,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7407 curl: --write-out out of bounds read [fedora-all],curl,
1439192,CLOSED-RAWHIDE,25,"Security, SecurityTracking",CVE-2017-7407 mingw-curl: curl: --write-out out of bounds read [fedora-all],mingw-curl,
1439218,CLOSED-NEXTRELEASE,25,,"After an error on installing a group, dnf prevents its installation until you ""mark remove"" it",dnf,
1439247,CLOSED-ERRATA,26,Reopened,[abrt] dnfdragora: Py_FatalError(): python3.6 killed by SIGABRT,dnfdragora,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1439455,CLOSED-ERRATA,25,,update to duplicity 7.12 breaks gpg agent,duplicity,
1439519,CLOSED-ERRATA,26,,installation destination spoke - encryption checkbox with blivet-gui,anaconda,
1439525,CLOSED-ERRATA,26,,usability: blivet-gui forgets mountpoint setting,blivet-gui,
1439529,CLOSED-ERRATA,26,,usability: blivet-gui greyed items in adding partition dialog,blivet-gui,greyed.png
1439535,CLOSED-ERRATA,25,,Rebase to version 0.9,python-libpagure,
1439538,CLOSED-ERRATA,26,,No way to create ppc prepboot partition,blivet-gui,
1439563,CLOSED-ERRATA,26,,No hint / help for buttons in blivet gui,blivet-gui,hint.png
1439565,CLOSED-ERRATA,26,,No help in blivet-gui,anaconda-user-help,
1439576,CLOSED-ERRATA,26,,Cannot delete previously created encrypted LVM PV / VG,blivet-gui,
1439581,CLOSED-ERRATA,26,,"default filesystem in blivet-gui is ext4, anaconda default is xfs",anaconda,
1439591,CLOSED-ERRATA,26,,strange default ordering of partitions,blivet-gui,"crazy_partitioning.png, anaconda.log, ifcfg.log, packaging.log, program.log, storage.log, storage.state, syslog"
1439592,CLOSED-ERRATA,26,,Existing raid devices can't be reformatted in blivet-gui,blivet-gui,
1439604,CLOSED-ERRATA,26,,Partitioning 'use blivet-gui' should be more explanatory,anaconda,
1439608,CLOSED-ERRATA,26,,DELETE and INSERT keys work only when right-click menu is displayed,blivet-gui,
1439613,CLOSED-ERRATA,25,,dvb_usb_cxusb fails on kernel 4.10 due to CONFIG_VMAP_STACK,kernel,
1439643,CLOSED-ERRATA,25,"Reopened, Security, SecurityTracking",CVE-2016-10221 mupdf: count_entries function in pdf-layer.c allows stack consumption [fedora-all],mupdf,
1439651,CLOSED-ERRATA,26,,Missing option to create encrypted logical volumes,blivet-gui,no_encryption.png
1439654,CLOSED-RAWHIDE,24,,"dnf update ""*-debuginfo"" causes 100% cpu usage",dnf,
1439661,CLOSED-ERRATA,26,,Deleting one raid member deletes all members,blivet-gui,
1439688,CLOSED-CURRENTRELEASE,25,"Security, SecurityTracking",CVE-2017-7401 collectd: Infinite loop due to incorrect interaction of parse_packet() and parse_part_sign_sha256() functions [fedora-all],collectd,
1439695,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7418 proftpd: AllowChrootSymlinks control bypass [fedora-all],proftpd,
1439705,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2016-10209 libarchive: NULL pointer dereference in archive_wstring_append_from_mbs function [fedora-all],libarchive,
1439729,CLOSED-CURRENTRELEASE,26,,Swap partition is not created/used when using blivet-gui,anaconda,
1439816,CLOSED-ERRATA,26,,lots of container-storage-setup command not found errors,container-storage-setup,
1439875,CLOSED-ERRATA,25,,Setting booleans causes duplicate ports in semanage listings,libsemanage,
1439914,CLOSED-ERRATA,26,,Unable to build OpenJDK 9 in Fedora 26,systemtap,
1440034,CLOSED-CURRENTRELEASE,25,,Keyboard/mouse uneffective after i3lock started on i3wm,i3lock,
1440068,CLOSED-ERRATA,26,,Folder unread count sometimes doesn't update properly,evolution-data-server,"Screencast from 10-04-17 19:33:21.webm, bt.txt, evo-journals.txt, evo-bodhi.txt, evo-commops.txt"
1440110,CLOSED-ERRATA,26,,Midnight Command 4.8.19 has broken keymapping for Copy & Move,mc,
1440150,CLOSED-CURRENTRELEASE,26,,"_ped.PartitionException: Can't add a logical partition to /dev/sda, because there is no extended partition.",python-blivet,"anaconda-tb, environ, lsblk_output, nmcli_dev_list, os_info"
1440174,CLOSED-ERRATA,26,,[abrt] dnfdragora: unpack(): GLib.py:320:unpack:RecursionError: maximum recursion depth exceeded in comparison,dnfdragora,"backtrace, cgroup, environ, mountinfo, namespaces, open_fds"
1440247,CLOSED-ERRATA,25,,DeferUpdate is broken in tigervnc-1.7.1,tigervnc,
1440287,CLOSED-ERRATA,26,,glibc: Support broken applications which call __tls_get_addr with an unaligned stack (GCC bug workaround),glibc,"stacktrace.txt, align-tls-get-addr.zip, 0001-Align-the-stack-on-entry-to-__tls_get_addr.patch"
1440366,CLOSED-ERRATA,24,,"dnf install -y wget fails with ImportError: /lib64/libhawkey.so.2: symbol pool_parserpmrichdep, version SOLV_1.0 not defined in file libsolvext.so.0 with link time reference",dnf,
1440367,CLOSED-ERRATA,25,,[abrt] e16-keyedit: _g_log_abort(): e16keyedit killed by SIGTRAP,e16-keyedit,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1440369,CLOSED-ERRATA,26,,can we have GB as the default one,blivet-gui,
1440372,CLOSED-ERRATA,26,,unable to create a btrfs / partition,blivet-gui,"anaconda.log, storage.log, program.log, Screencast_04-08-2017_04:42:56 PM.webm"
1440377,CLOSED-CURRENTRELEASE,26,,unable to set a decimal partition size,blivet-gui,"Screencast_04-08-2017_05:26:09 PM.webm, anaconda.log, storage.log"
1440389,CLOSED-ERRATA,26,Reopened,Can not create services with secrets in swarm mode,docker,
1440392,CLOSED-ERRATA,26,,Encrypt option disappear when I select the Software RAID,blivet-gui,Screencast_04-08-2017_09:08:52 PM.webm
1440393,CLOSED-ERRATA,26,,[abrt] yumex-dnf: on_RPMProgress(): dnf_backend.py:228:on_RPMProgress:KeyError: 'scriptlet',yumex-dnf,"backtrace, cgroup, environ, mountinfo, namespaces, open_fds"
1440417,CLOSED-ERRATA,26,,Firmware for Intel(R) Dual Band Wireless AC 8260 not included on ISO,lorax,IMG_20170415_085340.jpg
1440434,CLOSED-ERRATA,25,,Unusual high CPU usage,wxGTK3,
1440468,CLOSED-ERRATA,26,Reopened,OpenVPN 2.4 in F26 lacks --pkcs12 support when built against mbed TLS,openvpn,"ran-TO-IPCop-38468749-8dee-4355-b4a8-c54ef06e9585, ran-TO-IPCop.ovpn"
1440473,CLOSED-CURRENTRELEASE,24,,Versions of libglvnd above 0.2.999-6.git28867bb split into multiple packages causing failure on upgrade,libglvnd,
1440476,CLOSED-ERRATA,26,,Cannot use tesseract for OCR,gscan2pdf,gscan.log
1440477,CLOSED-ERRATA,25,,Icon Missing,cqrlog,
1440500,CLOSED-NEXTRELEASE,25,,Review Request: p11-remote - Remoting of PKCS#11 modules across sessions,Package Review,
1440502,CLOSED-ERRATA,26,,hp 8610 Filter failed when trying to print on fedora 26,hplip,"journal_print_log.txt, Screenshot Tue Apr 25 2017 07:19:23 GMT-0300 789x529.png, journal-2017-04-25.txt"
1440513,CLOSED-ERRATA,26,,[abrt] mate-panel: gtk_image_definition_unref(): mate-panel killed by SIGSEGV,mate-panel,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages, command.log"
1440525,CLOSED-ERRATA,26,,surplus 'the' in output of `ipa-adtrust-install`,freeipa,
1440532,CLOSED-ERRATA,25,,Mignight Commander shows pseudographics as letters in PuTTY,mc,
1440546,CLOSED-ERRATA,25,Reopened,Add missing requires python-urllib3,python-etcd,0001-Added-missing-requires-python-3-urllib3.patch
1440565,CLOSED-ERRATA,25,,[abrt] dnfdragora: __init__.py:187:__call__:RecursionError: maximum recursion depth exceeded,dnfdragora,"backtrace, environ"
1440570,CLOSED-ERRATA,25,,[abrt] dnfdragora: Py_FatalError(): python3.5 killed by SIGABRT,dnfdragora,"backtrace, cgroup, core_backtrace, dso_list, environ, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1440583,CLOSED-ERRATA,25,,Unable to modify network settings,plasma-nm,"before-change.jpeg, after-change.jpeg"
1440587,CLOSED-ERRATA,25,,kexec: failed load kdump kernel - Can't find kernel text map area from kcore,kexec-tools,
1440613,CLOSED-CURRENTRELEASE,25,"Security, SecurityTracking",CVE-2017-2668 389-ds-base: Remote crash via crafted LDAP messages [fedora-all],389-ds-base,
1440710,CLOSED-ERRATA,26,,monkey_patches.rb:104:in `<class:SSLContext>': undefined method `<<' for nil:NilClass (NoMethodError),puppet,
1440734,CLOSED-NEXTRELEASE,25,,[IMAPx] Indefinite waiting for message download,evolution,
1440736,CLOSED-ERRATA,25,Reopened,unable to handle kernel NULL pointer dereference null pointer dereference dma_fence_wait_timeout from nouveau_drm_ioctl,kernel,
1440740,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2016-10210 CVE-2016-10211 CVE-2017-5923 CVE-2017-5924 yara: Multiple security issues [fedora-all],yara,
1440755,CLOSED-ERRATA,24,Reopened,Work with several MySQL variants,cacti,
1440760,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7585 CVE-2017-7586 libsndfile: various flaws [fedora-all],libsndfile,
1440789,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-0553 libnl3: libnl: Integer overflow in nlmsg_reserve() [fedora-all],libnl3,
1440927,CLOSED-ERRATA,26,,libinput crashes handling keyboard listeners for switches,libinput,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, open_fds, proc_pid_status, var_log_messages"
1441067,CLOSED-ERRATA,26,,byobu requires newt-python3 and it's not installed as dep,byobu,
1441092,CLOSED-ERRATA,26,,powerline-2.5-3.fc25 causes zsh to crash after 'emulate sh',zsh,"backtrace, cgroup, core_backtrace, dso_list, environ, exploitable, limits, maps, mountinfo, namespaces, open_fds, proc_pid_status, var_log_messages"
1441095,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7616 CVE-2017-7618 kernel: various flaws [fedora-all],kernel,
1441234,CLOSED-ERRATA,26,,"adb (~ keygen, ~ start-server) not compatible with OpenSSL 1.1.0",android-tools,Resolves-rhbz-1441234-Fix-adb-crash-when-generating-.patch
1441242,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-5647 CVE-2017-5648 tomcat: various flaws [fedora-all],tomcat,
1441273,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7592 CVE-2017-7593 CVE-2017-7594 CVE-2017-7595 CVE-2017-7596 CVE-2017-7597 CVE-2017-7598 CVE-2017-7599 CVE-2017-7600 CVE-2017-7601 CVE-2017-7602 libtiff: various flaws [fedora-all],libtiff,
1441305,CLOSED-RAWHIDE,26,,perl-Log-Trivial-0.40-7.fc27 FTBFS: gpg: Can't check signature: No public key,perl-Log-Trivial,
1441310,CLOSED-ERRATA,25,,4.10 mtu restriction causes failures in openshift networking,kernel,
1441355,CLOSED-ERRATA,25,"Reopened, Security, SecurityTracking",CVE-2017-7466 ansible: Arbitrary code execution on control node (incomplete fix for CVE-2016-9587) [fedora-all],ansible,
1441428,CLOSED-ERRATA,26,,Update to upstream release,python-enum34,upstream-1.1.6.diff
1441452,CLOSED-ERRATA,25,,crash: invalid structure size: tnt with newer fc25 4.10-based kernels,crash,
1441457,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-2669 dovecot: Dovecot DoS when passdb dict was used for authentication [fedora-all],dovecot,
1441541,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7957 jenkins-xstream: XStream: DoS when unmarshalling void type [fedora-all],jenkins-xstream,
1441542,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7957 XStream: DoS when unmarshalling void type [fedora-all],xstream,
1441560,CLOSED-ERRATA,26,,"""atomic storage modify --add-device"" silently erases all images",atomic,
1441585,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7572 backintime: Race condition in the checkPolkitPrivilege function [fedora-all],backintime,
1441601,CLOSED-ERRATA,25,,thunderbird: No longer accepts TLS server certificate,thunderbird,
1441717,CLOSED-RAWHIDE,25,,Retire or update system-config-audit,system-config-audit,
1441779,CLOSED-ERRATA,25,,"pssh -I fails with python exception ""TypeError: a bytes-like object is required, not 'str'""",pssh,
1441789,CLOSED-ERRATA,25,,instant crash on startup,dnfdragora,
1441801,CLOSED-ERRATA,26,Tracking,calligra3 tracker,calligra,
1441844,CLOSED-ERRATA,26,Reopened,Need dark variant of logo,gnome-shell-extension-background-logo,f26-fix-gs-background-logo.patch
1441912,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-3137 bind: Processing a response containing CNAME or DNAME with unusual order can crash resolver [fedora-all],bind,
1441913,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-3137 bind99: bind: Processing a response containing CNAME or DNAME with unusual order can crash resolver [fedora-all],bind99,
1441916,CLOSED-ERRATA,25,"Security, SecurityTracking","CVE-2017-3136 bind: Incorrect error handling causes assertion failure when using DNS64 with ""break-dnssec yes;"" [fedora-all]",bind,
1441917,CLOSED-ERRATA,25,"Security, SecurityTracking","CVE-2017-3136 bind99: bind: Incorrect error handling causes assertion failure when using DNS64 with ""break-dnssec yes;"" [fedora-all]",bind99,
1441925,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-3138 bind: REQUIRE assertion failure when null command string on control channel is received [fedora-all],bind,
1441926,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-3138 bind99: bind: REQUIRE assertion failure when null command string on control channel is received [fedora-all],bind99,
1441960,CLOSED-ERRATA,25,,noveau & 4.10 = kernel: general protection fault,xorg-x11-drv-nouveau,"crash_lockscreen.log, lspci_vv.txt"
1441981,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7700 CVE-2017-7701 CVE-2017-7702 CVE-2017-7703 CVE-2017-7704 CVE-2017-7705 CVE-2017-7745 CVE-2017-7746 CVE-2017-7747 CVE-2017-7748 wireshark: various flaws [fedora-all],wireshark,
1441988,CLOSED-ERRATA,25,Reopened,AttributeError: 'str' object has no attribute 'decode',rpmlint,
1442093,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7472 kernel: keyctl_set_reqkey_keyring() leaks thread keyrings [fedora-all],kernel,
1442214,CLOSED-RAWHIDE,25,,[abrt] dnf: __init__.py:1522:isEnabledFor:SystemError: PyEval_EvalFrameEx returned a result with an error set,dnf,"backtrace, dnf-makecache.log, environ, _var_log_dnf.log"
1442285,CLOSED-ERRATA,26,,Please provide a build for Fedora 26,perl-List-MoreUtils-XS,
1442334,CLOSED-CURRENTRELEASE,26,,Cannot upgrade jetty.f25 to jetty.f26,jetty,
1442351,CLOSED-NEXTRELEASE,26,,Calendar Print skips print dialog,evolution,
1442368,CLOSED-ERRATA,25,,fail2ban is missing /var/run/fail2ban after installation and refuses to start,fail2ban,
1442375,CLOSED-RAWHIDE,24,,squid helper squid_kerb_ldap not included in package,squid,
1442443,CLOSED-ERRATA,25,,SELinux prevents Lirc from writing to /sys/,selinux-policy,
1442463,CLOSED-ERRATA,26,,Pull new DigitalOcean DataSource for Cloud-init,cloud-init,
1442533,CLOSED-ERRATA,25,,"""Timed out waiting for device"" intermittent boot fault for BTFS filesystems",kernel,bug-1442533.txt
1442542,CLOSED-WONTFIX,25,,[abrt] NMI watchdog: BUG: soft lockup - CPU#2 stuck for 22s! [swapper/2:0],kernel,dmesg
1442554,CLOSED-ERRATA,24,,Regression in get_signature_algorithm(),pyOpenSSL,
1442571,CLOSED-ERRATA,25,,SELinux is preventing umount from 'open' accesses on the file /run/mount/utab.,selinux-policy,
1442572,CLOSED-ERRATA,26,,SELinux is preventing useradd from write access on the sock_file system_bus_socket,selinux-policy,Captura de pantalla de 2017-04-15 20-41-53.png
1442577,CLOSED-ERRATA,25,Reopened,apcupsd control script does not invoke shutdown properly - AGAIN,apcupsd,
1442594,CLOSED-ERRATA,25,,"Unable to clone VM due to issue with xml parsing? ""Uncaught error validating input""",virt-manager,file_1442594.txt
1442617,CLOSED-ERRATA,25,,Version 1.3.1 was released,purple-telegram,
1442661,CLOSED-ERRATA,26,,Gtkada3 contains wrong path to includes,GtkAda3,
1442833,CLOSED-WONTFIX,25,Reopened,dnf dumps core on invalid rpm,dnf,
1442903,CLOSED-ERRATA,25,,Thunderbird crashing after upgrade to -52.0,thunderbird,
1442912,CLOSED-ERRATA,26,,Kernels > 4.10 enable extra debugging on b43,kernel,
1442927,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-6347 kernel: ipv4: Incorrect IP_CHECKSUM handling [fedora-all],kernel,
1443054,CLOSED-RAWHIDE,25,,Incorrectly formatted text-mode progress bars when installing OS updates,dnf-plugins-extras,"DSC_0027.JPG, Poor formatting of Update Screen in F27 (2).png, Screenshot of Update with dnf-plugins-extras-2.0.0-1.fc27.png"
1443206,CLOSED-ERRATA,26,,gnome-shell consistently crashes in the middle of first-login gnome-initial-setup,libgweather,backtrace
1443253,CLOSED-CURRENTRELEASE,25,,add user to mock group to how to guide,lorax,
1443273,CLOSED-ERRATA,25,Patch,squidGuard does not work with current squid in F25 (and probably other versions),squidGuard,squidGuard-helper-protocol.patch
1443344,CLOSED-ERRATA,25,Triaged,dnf removes currently running kernel,dnf,"running_kernel.patch, 4.11.0-0.rc7.git0.1.fc26.x86_64.txt, 4.11.0-0.rc7.git0.1.fc26.x86_64-touch.txt, 4.11.0-1.fc26.x86_64.txt, 4.11.0-1.fc26.x86_64-touch.txt"
1443383,CLOSED-ERRATA,25,"Security, SecurityTracking",CVE-2017-7468 mingw-curl: curl: TLS session resumption client cert bypass [fedora-all],mingw-curl,
1443384,CLOSED-ERRATA,26,"Security, SecurityTracking",CVE-2017-7468 curl: TLS session resumption client cert bypass [fedora-all],curl,
1443407,CLOSED-CURRENTRELEASE,25,"Security, SecurityTracking",CVE-2017-3308 CVE-2017-3309 CVE-2017-3450 CVE-2017-3453 CVE-2017-3456 CVE-2017-3461 CVE-2017-3462 CVE-2017-3463 CVE-2017-3464 CVE-2017-3599 community-mysql: various flaws [fedora-all],community-mysql,
1443507,CLOSED-ERRATA,24,,wrong uid used for accessing home directory : no login possible,proftpd,
1443567,CLOSED-ERRATA,25,Reopened,missing Requires: xmlgraphics-commons in squiggle and rasterizer subpackage,batik,
1443578,CLOSED-ERRATA,25,,Freerdp disconnects with fastpath error,freerdp,freerdp.log
